COD;EAN;PRODUCTO;CATEGORIA;SUBCATEGORIA;MARCA;FABRICANTE;PRECIO_LISTA;PRECIO_OFERTA;TIPO_OFERTA;FECHA;ID_BANDERA;BANDERA
;;YOGUR CON FRUTA DESCREMADO ANANˇ TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1460;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO ENTERO VAINILLA 2 X 120 ILOLAY 240 GR;Lacteos;Yogurt;Ilolay;Savencia;1290;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO VAINILLA DAHI 190 GR;Lacteos;Yogurt;S/D;S/D;1920;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR  CON FRUTA DESCREMADO FRUTILLA DAHI 190 GR;Lacteos;Yogurt;S/D;S/D;2290;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO ENTERO FRUTILLA DAHI 170 GR;Lacteos;Yogurt;S/D;S/D;1500;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO ENTERO CON LIMΩN TREGAR 120 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1320;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL ENTERO - POTE ILOLAY KIDS 160 GR;Lacteos;Yogurt;Ilolay;Savencia;1420;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO VAINILLA - POTE YOGURISIMO 190 GR;Lacteos;Yogurt;Yogurisima;Dannone;2880;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO ANANˇ - POTE TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1460;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE DESCREMADO FRUTILLA - BOTELLA ILOLAY 1 LT;Lacteos;Yogurt;Ilolay;Savencia;2550;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CREMOSO ENTERO VAINILLA - POTE MILKAUT 190 GR;Lacteos;Yogurt;Milkaut;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE 0% LACTOSA FRUTILLA - SACHET MILKAUT 900 GR;Lacteos;Yogurt;Milkaut;Savencia;2830;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO FRUTILLA - SACHET LA SERENISIMA 900 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO DURAZNO - SACHET LA SERENISIMA 900 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE DESCREMADO FRUTILLA - SACHET LA SERENISIMA 900 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON ROCKLETS SABOR NATURAL - POTE LA SERENISIMA 164 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO ARˇNDANOS - SACHET TREGAR 900 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1950;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO DURAZNO - SACHET TREGAR 900 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1950;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO VAINILLA - BOTELLA MILKAUT 950 GR;Lacteos;Yogurt;Milkaut;Savencia;3030;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO CEREZA TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1460;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO  FRUTOS DEL BOSQUE DAHI 190 GR;Lacteos;Yogurt;S/D;S/D;2290;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO ENTERO CON COCO RALLADO TREGAR 120 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1320;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE VAINILLA - SACHET SER 900 GR;Lacteos;Yogurt;S/D;S/D;5760;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL ENTERO - POTE ILOLAY 165 GR;Lacteos;Yogurt;Ilolay;Savencia;1420;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL 0 % - POTE ILOLAY 160 GR;Lacteos;Yogurt;Ilolay;Savencia;1420;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CREMOSO ENTERO FRUTILLA - POTE MILKAUT 120 GR;Lacteos;Yogurt;Milkaut;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA 0% FRUTILLA - POTE MILKAUT 150 GR;Lacteos;Yogurt;Milkaut;Savencia;1490;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO FRUTILLA - POTE MILKAUT 150 GR;Lacteos;Yogurt;Milkaut;Savencia;1570;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO VAINILLA - SACHET YOGURISIMO 900 GR;Lacteos;Yogurt;Yogurisima;Dannone;3998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL CON MIEL SER 166 GR;Lacteos;Yogurt;S/D;S/D;4120;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME FRUTILLA - POTE SER 190 GR;Lacteos;Yogurt;S/D;S/D;2570;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO FRUTILLA - POTE YOGURISIMO 190 GR;Lacteos;Yogurt;Yogurisima;Dannone;2880;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR ACTIVO BEBIBLE DESLACTOSADO CIRUELA - SACHET ACTIVIA 900 GR;Lacteos;Yogurt;S/D;S/D;5940;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO FRUTILLA - SACHET YOGURISIMO 900 GR;Lacteos;Yogurt;Yogurisima;Dannone;3998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE BALANCE FRUTILLA - SACHET MILKAUT 900 GR;Lacteos;Yogurt;Milkaut;Savencia;2290;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE FRUTILLA - SACHET SER 900 GR;Lacteos;Yogurt;S/D;S/D;5760;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO FRUTILLA - POTE TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1330;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO DURAZNO - POTE TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1330;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA DESCREMADA DURAZNO - POTE TREGAR 160 GR;Lacteos;Yogurt;Tregar;Garcia Hnos;1330;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO VAINILLA - POTE YOGURISIMO 120 GR;Lacteos;Yogurt;Yogurisima;Dannone;1840;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO FRUTILLA - POTE YOGURISIMO 120 GR;Lacteos;Yogurt;Yogurisima;Dannone;1840;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL Y BERRIES - POTE SER 155 GR;Lacteos;Yogurt;S/D;S/D;4120;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO FRUTILLA - POTE ILOLAY 120 GR;Lacteos;Yogurt;Ilolay;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO VAINILLA - POTE ILOLAY 120 GR;Lacteos;Yogurt;Ilolay;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO DESCREMADO FRUTILLA - POTE ILOLAY 120 GR;Lacteos;Yogurt;Ilolay;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO DESCREMADA VAINILLA - POTE ILOLAY 120 GR;Lacteos;Yogurt;Ilolay;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO FRUTILLA - BOTELLA ILOLAY 1 LT;Lacteos;Yogurt;Ilolay;Savencia;2550;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO VAINILLA - BOTELLA ILOLAY 1 LT;Lacteos;Yogurt;Ilolay;Savencia;2550;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO DURAZNO - BOTELLA ILOLAY 1 LT;Lacteos;Yogurt;Ilolay;Savencia;2550;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE DESCREMADO VAINILLA - BOTELLA ILOLAY 1 LT;Lacteos;Yogurt;Ilolay;Savencia;2550;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA 0% DURAZNO - PACK ILOLAY 150 GR;Lacteos;Yogurt;Ilolay;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA 0% FRUTILLA - POTE ILOLAY 150 GR;Lacteos;Yogurt;Ilolay;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO DURAZNO - POTE ILOLAY 150 GR;Lacteos;Yogurt;Ilolay;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO FRUTILLA - POTE ILOLAY 150 GR;Lacteos;Yogurt;Ilolay;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO NATURAL SER 175 GR;Lacteos;Yogurt;S/D;S/D;2690;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO CALCIO+ VAINILLA - POTE SER 120 GR;Lacteos;Yogurt;S/D;S/D;2300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO CALCIO+ FRUTOS ROJOS SER 120 GR;Lacteos;Yogurt;S/D;S/D;2300;;;16/5/2025;400-001-10000;Kilbel
;;LECHE ENTERA FERMENTADA MULTIFRUTA ACTIMEL 100 GR;Lacteos;Leche;S/D;S/D;1880;;;16/5/2025;400-001-10000;Kilbel
;;LECHE ENTERA FERMENTADA FRUTILLA ACTIMEL 100 GR;Lacteos;Leche;S/D;S/D;1880;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CREMOSO BALANCE FRUTILLA - POTE MILKAUT 190 GR;Lacteos;Yogurt;Milkaut;Savencia;1300;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CREMOSO 0% LACTOSA FRUTILLA - POTE MILKAUT 120 GR;Lacteos;Yogurt;Milkaut;Savencia;1020;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CREMOSO ENTERO VAINILLA - POTE MILKAUT 120 GR;Lacteos;Yogurt;Milkaut;Savencia;720;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA 0% DURAZNO - POTE MILKAUT 150 GR;Lacteos;Yogurt;Milkaut;Savencia;1490;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON FRUTA ENTERO DURAZNO - POTE MILKAUT 150 GR;Lacteos;Yogurt;Milkaut;Savencia;1570;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON CEREAL ENTERO VAINILLA - POTE MILKAUT 155 GR;Lacteos;Yogurt;Milkaut;Savencia;1840;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR ENTERO ESTILO GRIEGO FRUTILLA A LA CREMA YOGURISIMO 125 GR;Lacteos;Yogurt;Yogurisima;Dannone;2890;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR ENTERO ESTILO GRIEGO VAINILLA CARAMEL YOGURISIMO 125 GR;Lacteos;Yogurt;Yogurisima;Dannone;2890;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO VAINILLA - POTE LA SERENISIMA 190 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1200;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR FIRME ENTERO FRUTILLA - POTE LA SERENISIMA 190 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1200;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BATIDO ENTERO FRUTILLA - POTE LA SERENISIMA 120 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;700;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE ENTERO VAINILLA - SACHET LA SERENISIMA 900 GR;Lacteos;Yogurt;LA SERENISIMA;Mastellone;1998;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR BEBIBLE MULTIFRUTA - BOTELLA SER 190 GR;Lacteos;Yogurt;S/D;S/D;3200;;;16/5/2025;400-001-10000;Kilbel
;;YOGUR CON SEMILLA Y CEREAL DESCREMADO VAINILLA - POTE MILKAUT 155 GR;Lacteos;Yogurt;Milkaut;Savencia;205;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA DESCREMADA - TETRA ILOLAY 1 LT;Lacteos;Leche;Ilolay;Savencia;1560;1326;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA ENTERA - TETRA ILOLAY 1 LT;Lacteos;Leche;Ilolay;Savencia;1560;1326;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA DESCREMADA ZERO LACTOSA - BOTELLA LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1840;1564;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA DESCREMADA - TETRA TREGAR 1 LT;Lacteos;Leche;Tregar;Garcia Hnos;1480;1332;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA ENTERA - TETRA TREGAR 1 LT;Lacteos;Leche;Tregar;Garcia Hnos;1480;1332;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA 0% - TETRA TREGAR 1 LT;Lacteos;Leche;Tregar;Garcia Hnos;1480;1332;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA TREGAR 200 ML;Lacteos;Leche;Tregar;Garcia Hnos;820;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA ILOLAY KIDS 1 LT;Lacteos;Leche;Ilolay;Savencia;2560;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA 0% LACTOSA - TETRA TREGAR 1 LT;Lacteos;Leche;Tregar;Garcia Hnos;1775;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA TREGAR 1 LT;Lacteos;Leche;Tregar;Garcia Hnos;2200;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA CLˇSICA 3% - TETRA LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1480;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA ILOLAY KIDS 200 ML;Lacteos;Leche;Ilolay;Savencia;1250;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA REDUCIDA EN LACTOSA - TETRA ILOLAY 1 LT;Lacteos;Leche;Ilolay;Savencia;1920;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA PROTEIN LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1840;1564;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA CON PREBIΩTICOS LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1840;1564;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA BARISTA - BOTELLA LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1840;1564;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA ENTERA - CAJA PURISIMA 800 GR;Lacteos;Leche;Purisima;Purisima;10250;9225;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO FORTI GROW NIDO 750 GR;Lacteos;Leche;S/D;S/D;13300;11970;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA 0% - POUCH PURISIMA 800 GR;Lacteos;Leche;Purisima;Purisima;10270;9243;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA DESCREMADA 30X5GR SOBRES ILOLAY 150 GR;Lacteos;Leche;Ilolay;Savencia;7200;6480;;16/5/2025;400-001-10000;Kilbel
;;LECHE MODIFICADA POLVO INFANT≠L - CAJA PURISIMA 800 GR;Lacteos;Leche;Purisima;Purisima;9160;8244;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA DESCREMADA - TETRA PACK APOSTOLES 1 LT;Lacteos;Leche;S/D;S/D;1340;1273;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA LIVIANA 2% - TETRA APOSTOLES 1 LT;Lacteos;Leche;S/D;S/D;1340;1273;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO 0% LACTOSA - CAJA PURISIMA 400 GR;Lacteos;Leche;Purisima;Purisima;5200;4940;;16/5/2025;400-001-10000;Kilbel
;;LECHE ENTERA - SACHET RAMOLAC 1 LT;Lacteos;Leche;S/D;S/D;1120;;;16/5/2025;400-001-10000;Kilbel
;;LECHE DESCREMADA - SACHET RAMOLAC 1 LT;Lacteos;Leche;S/D;S/D;1120;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LIVIANA 1% - SACHET LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1480;;;16/5/2025;400-001-10000;Kilbel
;;LECHE REDUCIDA LACTOSA SACHET LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1620;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CLˇSICA 3% - SACHET LA SERENISIMA 1 LT;Lacteos;Leche;LA SERENISIMA;Mastellone;1480;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA DESCREMADA 30X5GR SOBRES PURISIMA 150 GR;Lacteos;Leche;Purisima;Purisima;3950;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA NESQUIK 200 ML;Lacteos;Leche;S/D;S/D;790;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA ENTERA - POUCH PURISIMA 400 GR;Lacteos;Leche;Purisima;Purisima;4700;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA 0% - POUCH PURISIMA 400 GR;Lacteos;Leche;Purisima;Purisima;4700;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA DESCREMADA - CAJA ILOLAY 800 GR;Lacteos;Leche;Ilolay;Savencia;12700;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO PREBIO 3 - LATA NIDO 800 GR;Lacteos;Leche;S/D;S/D;14875;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO 0% LACTOSA NIDO 350 GR;Lacteos;Leche;S/D;S/D;7055;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA DESCREMADA - CAJA ILOLAY 400 GR;Lacteos;Leche;Ilolay;Savencia;6990;;;16/5/2025;400-001-10000;Kilbel
;;LECHE MODIFICADA POLVO INSTANTˇNEA ENTERA - BOLSA LA LECHERA 800 GR;Lacteos;Leche;S/D;S/D;9700;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CONDENSADA NESTL? 395 GR;Lacteos;Leche;S/D;S/D;3665;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA MOVE EXTRA CALCIO - BOLSA SVELTY 370 GR;Lacteos;Leche;S/D;S/D;5935;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA ENTERA - TETRA FRANZ 1 LT;Lacteos;Leche;S/D;S/D;1140;;;16/5/2025;400-001-10000;Kilbel
;;FΩRMULA LACTEA LARGA VIDA 3 - TETRA NIDO 200 ML;Lacteos;S/D;S/D;S/D;1075;;;16/5/2025;400-001-10000;Kilbel
;;FORMULA LACTEA POLVO 1 - LATA NIDINA 800 GR;Lacteos;S/D;S/D;S/D;16900;;;16/5/2025;400-001-10000;Kilbel
;;FORMULA LACTEA LARGA VIDA BEBE 2 - TETRA NAN 190 ML;Lacteos;S/D;S/D;S/D;1495;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA EXTRA CALCIO SVELTY 200 GR;Lacteos;Leche;S/D;S/D;3985;;;16/5/2025;400-001-10000;Kilbel
;;LECHE LARGA VIDA DESCREMADA - TETRA FRANZ 1 LT;Lacteos;Leche;S/D;S/D;1140;;;16/5/2025;400-001-10000;Kilbel
;;LECHE INSTANTˇNEA ENTERA POLVO - CAJA FRANZ 800 GR;Lacteos;Leche;S/D;S/D;8670;;;16/5/2025;400-001-10000;Kilbel
;;FORMULA LACTEA LARGA VIDA BEBE 1 - TETRA NAN 190 ML;Lacteos;S/D;S/D;S/D;1535;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO 0% GRASA ZERO LACTOSA LA SERENISIMA 400 GR;Lacteos;Leche;LA SERENISIMA;Mastellone;7490;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO FORTI GROW NIDO 370 GR;Lacteos;Leche;S/D;S/D;6125;;;16/5/2025;400-001-10000;Kilbel
;;BEBIDA LˇCTEA SABOR BANANA DOLCA - TETRA NESTL? 185 ML;Lacteos;S/D;S/D;S/D;795;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA EXTRA CALCIO - BOLSA SVELTY 750 GR;Lacteos;Leche;S/D;S/D;10945;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CHOCOLATADA MENOS AZúCAR NESQUIK 200 ML;Lacteos;Leche;S/D;S/D;790;;;16/5/2025;400-001-10000;Kilbel
;;BEBIDA LACTEA SABOR FRUTILLA Y DURAZNO - TETRA NESQUIK 190 ML;Lacteos;S/D;S/D;S/D;560;;;16/5/2025;400-001-10000;Kilbel
;;MILK SHAKE SABOR BANANA - TETRA NESQUIK 190 ML;Lacteos;S/D;S/D;S/D;946;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA 0% SVELTY 370 GR;Lacteos;Leche;S/D;S/D;1190;;;16/5/2025;400-001-10000;Kilbel
;;LECHE DESCREMADA 1 % ULTRA P. -SACHET ARMONIA 1 LT;Lacteos;Leche;S/D;S/D;1320;;;16/5/2025;400-001-10000;Kilbel
;;LECHE DESCREMADA 2 % ULTRA P.- SACHET ARMONIA 1 LT;Lacteos;Leche;S/D;S/D;1320;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA MOVE PROTE≠NA+ - LATA SVELTY 400 GR;Lacteos;Leche;S/D;S/D;578;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO INSTANTˇNEA MOVE PROTE≠NA+ - LATA SVELTY 800 GR;Lacteos;Leche;S/D;S/D;1060;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO PROTE≠NA A2 + FIBRAS SVELTY 370 GR;Lacteos;Leche;S/D;S/D;592,9;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO ORGANICA - LATA SVELTY 370 GR;Lacteos;Leche;S/D;S/D;7399;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO ENTERA ZERO LACTOSA - CAJA LA SERENISIMA 400 GR;Lacteos;Leche;LA SERENISIMA;Mastellone;7490;;;16/5/2025;400-001-10000;Kilbel
;;LECHE POLVO PREBIO +4 - LATA NIDO 800 GR;Lacteos;Leche;S/D;S/D;13055;;;16/5/2025;400-001-10000;Kilbel
;;LECHE CONDENSADA LIGHT NESTL? 395 GR;Lacteos;Leche;S/D;S/D;3665;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE DULCE DE LECHE - POTE ILOLAY KIDS 120 GR;Lacteos;Postre;Ilolay;Savencia;1540;1386;;16/5/2025;400-001-10000;Kilbel
;;POSTRE VAINILLA CON DULCE DE LECHE - POTE ILOLAY KIDS 120 GR;Lacteos;Postre;Ilolay;Savencia;1540;1386;;16/5/2025;400-001-10000;Kilbel
;;POSTRE CHOCOLATE - POTE ILOLAY KIDS 120 GR;Lacteos;Postre;Ilolay;Savencia;1540;1386;;16/5/2025;400-001-10000;Kilbel
;;POSTRE VAINILLA - POTE ILOLAY KIDS 120 GR;Lacteos;Postre;Ilolay;Savencia;1540;1386;;16/5/2025;400-001-10000;Kilbel
;;FLAN - POTE ILOLAY KIDS 110 GR;Lacteos;Postre;Ilolay;Savencia;1100;990;;16/5/2025;400-001-10000;Kilbel
;;FLAN VAINILLA CON CARAMELO Y DULCE DE LECHE ILOLAY KIDS 110 GR;Lacteos;Postre;Ilolay;Savencia;1100;990;;16/5/2025;400-001-10000;Kilbel
;;ARROZ LECHE CON DULCE DE LECHE - POTE TREGAR 180 GR;Lacteos;Postre;Tregar;Garcia Hnos;980;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE DULCE DE LECHE - POTE DANETTE 95 GR;Lacteos;Postre;Danette;Dannone;2360;;;16/5/2025;400-001-10000;Kilbel
;;FLAN VAINILLA - POTE LA SERENISIMA 95 GR;Lacteos;Postre;LA SERENISIMA;Mastellone;900;;;16/5/2025;400-001-10000;Kilbel
;;ARROZ LECHE CLˇSICO - POTE TREGAR 180 GR;Lacteos;Postre;Tregar;Garcia Hnos;980;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE CHOCOLATE - POTE SER 95 GR;Lacteos;Postre;S/D;S/D;2130;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE VAINILLA - PACK SERENITO 95 GR;Lacteos;Postre;S/D;S/D;2140;;;16/5/2025;400-001-10000;Kilbel
;;ARROZ LECHE CON CANELA - POTE TREGAR 180 GR;Lacteos;Postre;Tregar;Garcia Hnos;980;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE VAINILLA - POTE LA SERENISIMA 95 GR;Lacteos;Postre;LA SERENISIMA;Mastellone;900;;;16/5/2025;400-001-10000;Kilbel
;;ARROZ LECHE CON CHOCOLATE - POTE TREGAR 180 GR;Lacteos;Postre;Tregar;Garcia Hnos;980;;;16/5/2025;400-001-10000;Kilbel
;;FLAN VAINILLA SúPER CREMOSO - POTE DANETTE 95 GR;Lacteos;Postre;Danette;Dannone;2350;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE CON CRISPINES - POTE ILOLAY KIDS 110 GR;Lacteos;Postre;Ilolay;Savencia;1840;;;16/5/2025;400-001-10000;Kilbel
;;FLAN VAINILLA - POTE SER 95 GR;Lacteos;Postre;S/D;S/D;2130;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE DULCE DE LECHE - POTE SER 95 GR;Lacteos;Postre;S/D;S/D;2130;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE CHOCOLATE - POTE DANETTE 95 GR;Lacteos;Postre;Danette;Dannone;2360;;;16/5/2025;400-001-10000;Kilbel
;;ARROZ LECHE DESCREMADA - POTE TREGAR 180 GR;Lacteos;Postre;Tregar;Garcia Hnos;980;;;16/5/2025;400-001-10000;Kilbel
;;POSTRE CHOCOLATE 4X3 DANETTE 380 GR;Lacteos;Postre;Danette;Dannone;3750;;;16/5/2025;400-001-10000;Kilbel
;;GELATINA MANZANA POTE SHIMY 110 GR;Lacteos;S/D;S/D;S/D;440;;;16/5/2025;400-001-10000;Kilbel
;;ALIMENTO LˇCTEO FRUTILLA - POTE DANONINO 80.5 GR;Lacteos;S/D;S/D;S/D;1170;;;16/5/2025;400-001-10000;Kilbel
